matchId,gameCreation,gameDurationMinutes,playerIndex,championName,championId,kills,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,goldEarned,placement,item1,item2,item3,item4,item5,item6,augment1,augment2,augment3,augment4,isWinner,level
NA1_5329974914,2025-07-21T23:59:35.075Z,25,10,Nautilus,111,5,5,6,39475,29365,37913,9752,5,Guardian's Horn,Mercury's Treads,Force Of Entropy,Heartsteel,Sunfire Aegis,Spirit Visage,Bread And Jam,Symphony of War,Quest: Urf's Champion,Courage of the Colossus,0,15
NA1_5329974914,2025-07-21T23:59:35.075Z,25,11,Jayce,126,2,6,5,66133,29365,18441,7251,7,Mercury's Treads,Guardian's Dirk,Duskblade of Draktharr,Hellfire Hatchet,Serylda's Grudge,Arcane Sweeper,The Brutalizer,Symphony of War,Skilled Sniper,Spellwake,0,14
NA1_5329974914,2025-07-21T23:59:35.075Z,25,12,Kalista,429,11,5,10,160330,119061,64131,18000,2,Shield of Molten Stone,Berserker's Greaves,Kinkou Jitte,Blade of The Ruined King,Guinsoo's Rageblade,Diamond-Tipped Spear,Deathtouch,Symphony of War,Parasitic Relationship,Earthwake,0,18
NA1_5329974914,2025-07-21T23:59:35.075Z,25,13,Jax,24,6,7,2,57320,20736,18687,8251,7,Guardian's Orb,Hextech Gunblade,Zhonya's Hourglass,Sorcerer's Shoes,Twilight's Edge,Arcane Sweeper,Apex Inventor,Symphony of War,Lightning Strikes,Jeweled Gauntlet,0,14
NA1_5329974914,2025-07-21T23:59:35.075Z,25,14,Gragas,79,10,4,11,64819,52508,67769,18000,2,Shield of Molten Stone,Empyrean Promise,Cruelty,Demonic Embrace,Sanguine Gift,Arcane Sweeper,Light Warden,Symphony of War,Dark Blessing,Quantum Computing,0,18
NA1_5329974914,2025-07-21T23:59:35.075Z,25,15,Blitzcrank,53,6,9,4,48601,29525,27503,14143,5,Rite Of Ruin,Plated Steelcaps,Shadowflame,Rabadon's Deathcap,Cruelty,Malignance,From Beginning to End,Symphony of War,Searing Dawn,Orbital Laser,0,15
NA1_5329974914,2025-07-21T23:59:35.075Z,25,16,Sett,875,14,9,6,186571,127552,114688,22011,1,Sterak's Gage,Titanic Hydra,Black Hole Gauntlet,Heartsteel,Overlord's Bloodmail,Sunfire Aegis,Quest: Steel Your Heart,Symphony of War,Demon's Dance,Center of the Universe,1,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,1,Caitlyn,51,7,7,16,139726,84398,45239,22055,2,Innervating Locket,Lord Dominik's Regards,Lightning Rod,Fulmination,Runecarver,Rapid Firecannon,Apex Inventor,escAPADe,Slime Time,Bread And Butter,0,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,2,Rell,526,17,4,7,82503,61522,35977,23550,2,Sword of the Divine,Hemomancer's Helm,Detonation Orb,Rabadon's Deathcap,Rite Of Ruin,Force Of Entropy,Bread And Jam,Contract Killer,Slime Time,Vulnerability,0,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,3,Nidalee,76,2,7,0,36916,11615,15318,6750,8,Guardian's Orb,Ionian Boots of Lucidity,Runecarver,Lich Bane,Luden's Companion,Arcane Sweeper,Big Brain,Homeguard,,,0,13
NA1_5329962743,2025-07-21T23:36:10.860Z,27,4,Illaoi,420,1,7,1,35122,14688,32876,6775,8,Regicide,Voltaic Cyclosword,Guardian's Horn,Unending Despair,Mercury's Treads,Arcane Sweeper,Celestial Body,Frost Wraith,,,0,13
NA1_5329962743,2025-07-21T23:36:10.860Z,27,5,Jax,24,7,6,8,89464,40218,62270,16251,3,Sundered Sky,Serpent's Fang,Cloak of Starry Night,Blade of The Ruined King,Hemomancer's Helm,Divine Sunderer,Firebrand,Goredrink,Stats!,Bread And Butter,0,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,6,Diana,131,2,6,2,23752,22393,22319,6905,7,Guardian's Shroud,Sorcerer's Shoes,Lightning Rod,Void Staff,Demonic Embrace,Arcane Sweeper,Combo Master,Contract Killer,Transmute: Gold,,0,14
NA1_5329962743,2025-07-21T23:36:10.860Z,27,7,TahmKench,223,10,6,10,116959,88787,78158,18765,1,Pyromancer's Cloak,Heartsteel,Sunfire Aegis,Decapitator,Riftmaker,Detonation Orb,Quest: Steel Your Heart,Heavy Hitter,Typhoon,Symbiotic Mutation,1,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,8,Karma,43,5,5,7,36199,30342,35024,11525,6,Shadowflame,Rod of Ages,Innervating Locket,Ionian Boots of Lucidity,Malignance,Rabadon's Deathcap,Marksmage,Mind to Matter,Clothesline,,0,16
NA1_5329962743,2025-07-21T23:36:10.860Z,27,9,JarvanIV,59,11,7,8,58847,52196,58522,18755,1,Spear of Shojin,Titanic Hydra,Dragonheart,Death's Dance,Frozen Heart,Black Cleaver,It's Killing Time,Mountain Soul,Snowball Fight!,Thread the Needle,1,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,10,Talon,91,7,9,5,47245,32076,20700,10005,6,Guardian's Dirk,Prowler's Claw,Ionian Boots of Lucidity,Axiom Arc,Serylda's Grudge,Decapitator,The Brutalizer,Blunt Force,escAPADe,,0,15
NA1_5329962743,2025-07-21T23:36:10.860Z,27,11,Akali,84,8,7,7,71445,38998,58019,13250,3,Goredrinker,Zhonya's Hourglass,Black Hole Gauntlet,Pyromancer's Cloak,Rabadon's Deathcap,Liandry's Anguish,Apex Inventor,ADAPt,Infernal Soul,Big Brain,0,18
NA1_5329962743,2025-07-21T23:36:10.860Z,27,12,Singed,27,2,8,1,28149,18557,21912,7905,7,Guardian's Shroud,Sorcerer's Shoes,Cruelty,Liandry's Anguish,Rylai's Crystal Scepter,Arcane Sweeper,Phenomenal Evil,Fallen Aegis,Ice Cold,,0,14
NA1_5329962743,2025-07-21T23:36:10.860Z,27,13,Milio,902,0,6,13,26013,16654,50156,13005,4,Staff of Flowing Water,Locket of the Iron Solari,Lightning Rod,Dawncore,Knight's Vow,Ionian Boots of Lucidity,All For You,Mind to Matter,First-Aid Kit,And My Axe!,0,17
NA1_5329962743,2025-07-21T23:36:10.860Z,27,14,Neeko,518,15,7,0,150395,77877,36855,13005,4,Zhonya's Hourglass,Sorcerer's Shoes,Runecarver,Rabadon's Deathcap,Nashor's Tooth,Shadowflame,Marksmage,Deft,Leg Day,Firebrand,0,17
NA1_5329962743,2025-07-21T23:36:10.860Z,27,15,Mordekaiser,82,6,8,7,55465,44779,45365,11010,5,Talisman Of Ascension,Spirit Visage,Mercury's Treads,Riftmaker,Liandry's Anguish,Rylai's Crystal Scepter,Rabble Rousing,Clothesline,Ultimate Unstoppable,,0,16
NA1_5329962743,2025-07-21T23:36:10.860Z,27,16,Braum,201,7,7,6,33855,25023,54851,13010,5,Guardian's Horn,Mercury's Treads,Shield of Molten Stone,Sunfire Aegis,Unending Despair,Morellonomicon,Celestial Body,Stats!,Self Destruct,,0,16
NA1_5329705543,2025-07-21T10:04:02.281Z,26,1,Aphelios,523,13,9,4,146921,76237,46989,24000,2,Bloodthirster,Reaper's Toll,Stormrazor,Rapid Firecannon,Infinity Edge,Lord Dominik's Regards,Deathtouch,Symphony of War,Lightning Strikes,Summoner Revolution,0,18
NA1_5329705543,2025-07-21T10:04:02.281Z,26,2,Thresh,412,6,5,11,42142,21324,45172,20000,2,Spirit Visage,Gargoyle Stoneplate,Lightning Rod,"Jak'Sho, The Protean",Kaenic Rookern,Redemption,Shrink Ray,Summoner's Roulette,Divine Intervention,Willing Sacrifice,0,18
NA1_5329705543,2025-07-21T10:04:02.281Z,26,3,Syndra,134,12,6,10,89531,67417,29970,24506,1,Cruelty,Zhonya's Hourglass,Shadowflame,Rite Of Ruin,Rabadon's Deathcap,Void Staff,Vulnerability,Eureka,Magic Missile,We'll Be Right Back,1,18
NA1_5329705543,2025-07-21T10:04:02.281Z,26,4,Karthus,30,11,5,10,66535,56425,19101,28160,1,Malignance,Wooglet's Witchcap,Pyromancer's Cloak,Shadowflame,Innervating Locket,Void Staff,From Beginning to End,Quest: Wooglet's Witchcap,Big Brain,It's Killing Time,1,18
NA1_5329705543,2025-07-21T10:04:02.281Z,26,5,Swain,50,7,5,2,34155,27908,55401,11500,6,Guardian's Shroud,Liandry's Anguish,Pyromancer's Cloak,Riftmaker,Banshee's Veil,Morellonomicon,Critical Healing,Goliath,Rabble Rousing,,0,15
NA1_5329705543,2025-07-21T10:04:02.281Z,26,6,Udyr,77,2,11,5,35434,17658,30259,13000,6,Guardian's Hammer,Overlord's Bloodmail,Hamstringer,Lord Dominik's Regards,Bloodthirster,Arcane Sweeper,Perseverance,Scopiest Weapons,Stats on Stats!,,0,15
NA1_5329705543,2025-07-21T10:04:02.281Z,26,7,Ziggs,115,4,6,8,36523,25808,24877,16250,4,Runecarver,Arcane Sweeper,,,,,Bread And Butter,Gamba Anvil,Transmute: Prismatic,Keystone Conjurer,0,17
NA1_5329705543,2025-07-21T10:04:02.281Z,26,8,Kayle,10,4,7,1,10072,10050,18039,8750,7,Guardian's Hammer,Nashor's Tooth,Gambler's Blade,Guinsoo's Rageblade,Rabadon's Deathcap,Arcane Sweeper,Shrink Ray,Symphony of War,,,0,13
NA1_5329705543,2025-07-21T10:04:02.281Z,26,9,Viktor,112,1,6,4,32930,15703,24984,9250,7,Guardian's Shroud,Rod of Ages,Runecarver,Seraph's Embrace,Rabadon's Deathcap,Arcane Sweeper,Magic Missile,Doomsayer,,,0,14
NA1_5329705543,2025-07-21T10:04:02.281Z,26,10,Taric,44,4,9,9,62280,16799,54146,12750,5,Guardian's Amulet,Heartsteel,Twin Mask,Zephyr,Redemption,Puppeteer,All For You,Courage of the Colossus,Quest: Angel of Retribution,Parasitic Relationship,0,17
NA1_5329705543,2025-07-21T10:04:02.281Z,26,11,Sylas,517,9,4,6,72764,39262,29640,21250,3,Innervating Locket,Everfrost,Flesheater,Rabadon's Deathcap,Rite Of Ruin,Nashor's Tooth,Marksmage,Jeweled Gauntlet,Critical Healing,Symbiotic Mutation,0,18
NA1_5329705543,2025-07-21T10:04:02.281Z,26,12,Yasuo,157,9,5,8,71041,38820,32866,17750,3,Immortal Shieldbow,Infinity Edge,Hamstringer,Blade of The Ruined King,Bloodthirster,Duskblade of Draktharr,Soul Siphon,Blade Waltz,Outlaw's Grit,Summoner Revolution,0,18
NA1_5329705543,2025-07-21T10:04:02.281Z,26,13,Jinx,222,10,6,3,103702,34686,55545,12750,5,Blade of The Ruined King,Twin Mask,Demon King's Crown,Terminus,Hexbolt Companion,Arcane Sweeper,Deathtouch,Tap Dancer,Scopier Weapons,Transmute: Prismatic,0,17
NA1_5329705543,2025-07-21T10:04:02.281Z,26,14,Ornn,516,1,9,3,18426,13045,22701,9000,8,Turbo Chemtank,Arcane Sweeper,,,,,Apex Inventor,Dreadbringer,,,0,12
NA1_5329705543,2025-07-21T10:04:02.281Z,26,15,Mel,800,5,6,1,52817,19843,21574,9751,8,Cosmic Drive,Morellonomicon,Guardian's Orb,Rod of Ages,Crown of the Shattered Queen,Arcane Sweeper,From Beginning to End,Master of Duality,,,0,13
NA1_5329705543,2025-07-21T10:04:02.281Z,26,16,Pantheon,80,11,10,3,105820,50447,26149,12750,4,Prowler's Claw,Blade of The Ruined King,Duskblade of Draktharr,Lord Dominik's Regards,Infinity Edge,Arcane Sweeper,Bread And Jam,Jeweled Gauntlet,Combo Master,Thread the Needle,0,17
NA1_5329704020,2025-07-21T09:41:42.203Z,28,1,Senna,235,10,8,14,103302,61944,71723,27772,1,Titanic Hydra,Lightning Rod,Ghostcrawlers,Heartsteel,Hellfire Hatchet,Gambler's Blade,Apex Inventor,Quantum Computing,Firefox,escAPADe,1,18
NA1_5329704020,2025-07-21T09:41:42.203Z,28,2,TahmKench,223,15,7,7,134667,98007,71590,50360,1,Flesheater,Rabadon's Deathcap,Riftmaker,Arcane Sweeper,,,Stats on Stats!,Master of Duality,Transmute: Gold,Stats!,1,18
NA1_5329704020,2025-07-21T09:41:42.203Z,28,3,Volibear,106,14,7,7,89427,68523,74979,23510,2,Moonflair Spellblade,"Jak'Sho, The Protean",Blade of The Ruined King,Darksteel Talons,Navori Flickerblades,Dragonheart,Summoner Revolution,Symphony of War,Juice Press,Ocean Soul,0,18
NA1_5329704020,2025-07-21T09:41:42.203Z,28,4,Orianna,61,8,5,12,56527,56463,37126,23520,2,Seraph's Embrace,Liandry's Anguish,Twin Mask,Luden's Companion,Rabadon's Deathcap,Malignance,Big Brain,Doomsayer,Witchful Thinking,Juice Box,0,18
NA1_5329704020,2025-07-21T09:41:42.203Z,28,5,Gangplank,41,4,7,8,51223,24042,31177,10449,5,Guardian's Blade,Boots of Swiftness,Dragonheart,Trinity Force,Mortal Reminder,Infinity Edge,Thread the Needle,Giant Slayer,Scoped Weapons,,0,15
NA1_5329704020,2025-07-21T09:41:42.203Z,28,6,Udyr,77,8,7,4,73659,39299,25631,10000,5,Guardian's Hammer,Berserker's Greaves,Reaper's Toll,Trinity Force,Bloodthirster,Arcane Sweeper,Firebrand,Mad Scientist,Heavy Hitter,,0,15
NA1_5329704020,2025-07-21T09:41:42.203Z,28,7,Udyr,77,13,5,5,79782,56231,40880,20500,3,Atma's Reckoning,Mercury's Treads,Duskblade of Draktharr,Bloodthirster,Overlord's Bloodmail,Dead Man's Plate,Vengeance,Stats on Stats on Stats!,Blunt Force,Ocean Soul,0,18
NA1_5329704020,2025-07-21T09:41:42.203Z,28,8,Gwen,887,7,8,3,50560,39204,27446,11510,6,Runecarver,Wooglet's Witchcap,Sorcerer's Shoes,Nashor's Tooth,Riftmaker,Arcane Sweeper,Marksmage,Quest: Wooglet's Witchcap,Ultimate Unstoppable,,0,15
NA1_5329704020,2025-07-21T09:41:42.203Z,28,9,Rammus,33,3,6,6,20815,17454,31184,12010,6,Guardian's Horn,Plated Steelcaps,Darksteel Talons,Arcane Sweeper,,,Quest: Steel Your Heart,Courage of the Colossus,Parasitic Mutation,,0,15
NA1_5329704020,2025-07-21T09:41:42.203Z,28,10,Renata,888,2,12,1,28593,20111,29357,7260,8,Guardian's Hammer,Berserker's Greaves,Moonflair Spellblade,Sword of Blossoming Dawn,Moonstone Renewer,Arcane Sweeper,Holy Fire,Infernal Conduit,,,0,13
NA1_5329704020,2025-07-21T09:41:42.203Z,28,11,Mel,800,9,5,2,111375,24799,27553,10821,4,Rod of Ages,Wooglet's Witchcap,Runecarver,Sorcerer's Shoes,Guardian's Shroud,Shadowflame,Phenomenal Evil,Quest: Wooglet's Witchcap,Mind to Matter,,0,17
NA1_5329704020,2025-07-21T09:41:42.203Z,28,12,Hwei,910,2,6,9,18601,17914,22868,12270,4,Wooglet's Witchcap,Everfrost,Dragonheart,Sorcerer's Shoes,Arcane Sweeper,,Skilled Sniper,Quest: Wooglet's Witchcap,ADAPt,,0,16
NA1_5329704020,2025-07-21T09:41:42.203Z,28,13,Rell,526,3,8,2,16313,16118,42167,8750,8,Force Of Entropy,Arcane Sweeper,,,,,Celestial Body,Gamba Anvil,,,0,13
NA1_5329704020,2025-07-21T09:41:42.203Z,28,14,Belveth,200,3,7,1,22470,16803,18452,6760,7,Guardian's Hammer,Berserker's Greaves,Sword of the Divine,Infinity Edge,Blade of The Ruined King,Arcane Sweeper,It's Critical,Jeweled Gauntlet,Numb to Pain,,0,14
NA1_5329704020,2025-07-21T09:41:42.203Z,28,15,Trundle,48,2,7,2,30362,13495,22880,6914,7,Gambler's Blade,Guardian's Hammer,Berserker's Greaves,Trinity Force,Blade of The Ruined King,Arcane Sweeper,Extendo-Arm,Mystic Punch,Infernal Soul,,0,14
NA1_5329704020,2025-07-21T09:41:42.203Z,28,16,Galio,3,7,5,11,55258,45112,52186,18000,3,Thornmail,Kaenic Rookern,Cruelty,Heartsteel,Unending Despair,The Golden Spatula,Quest: Urf's Champion,Transmute: Chaos,Heavy Hitter,Leg Day,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,1,Braum,201,0,6,0,9331,7769,19790,6750,7,Shield of Molten Stone,Gargoyle Stoneplate,Darksteel Talons,Arcane Sweeper,,,Gamba Anvil,Ocean Soul,,,0,12
NA1_5329698452,2025-07-21T09:17:36.437Z,22,2,Leona,89,0,7,0,6020,5295,18113,5750,8,Warmog's Armor,Arcane Sweeper,,,,,Stats on Stats on Stats!,Desecrator,,,0,12
NA1_5329698452,2025-07-21T09:17:36.437Z,22,3,Kaisa,145,9,5,6,35632,35576,24505,11250,6,Galeforce,Kraken Slayer,Fulmination,Berserker's Greaves,Guinsoo's Rageblade,Nashor's Tooth,Doomsayer,Mountain Soul,escAPADe,,0,16
NA1_5329698452,2025-07-21T09:17:36.437Z,22,4,FiddleSticks,9,14,5,3,94896,57628,43715,15500,4,Decapitator,Zhonya's Hourglass,Detonation Orb,Pyromancer's Cloak,Dragonheart,Seraph's Embrace,Omni Soul,Overflow,Clothesline,Hold Very Still,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,5,Lulu,117,7,5,6,70922,39318,47910,13000,3,Wordless Promise,Berserker's Greaves,Radiant Virtue,Redemption,Sword of Blossoming Dawn,Ardent Censer,Circle of Death,Erosion,ADAPt,Sonic Boom,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,6,Renata,888,6,6,7,90603,61046,52847,13000,3,Wooglet's Witchcap,Moonstone Renewer,Berserker's Greaves,Sanguine Gift,Nashor's Tooth,Sword of Blossoming Dawn,Quest: Wooglet's Witchcap,Mind to Matter,Deft,Witchful Thinking,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,7,TahmKench,223,11,5,7,94688,67786,75487,12250,5,Pyromancer's Cloak,Plated Steelcaps,Black Hole Gauntlet,Hollow Radiance,Liandry's Anguish,Cloak of Starry Night,Slow Cooker,Numb to Pain,Firefox,Slap Around,0,17
NA1_5329698452,2025-07-21T09:17:36.437Z,22,8,Lissandra,127,7,12,10,46100,39929,39032,12250,5,Sorcerer's Shoes,Zhonya's Hourglass,Everfrost,Sanguine Gift,Rabadon's Deathcap,Detonation Orb,Giant Slayer,Transmute: Gold,Infernal Soul,Tormentor,0,17
NA1_5329698452,2025-07-21T09:17:36.437Z,22,9,Draven,119,3,8,12,38716,38704,48691,17777,4,Runaan's Hurricane,Sword of the Divine,Hemomancer's Helm,Bloodthirster,Lord Dominik's Regards,Infinity Edge,Symphony of War,Erosion,Scoped Weapons,escAPADe,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,10,Senna,235,0,8,0,27894,13252,19175,5750,7,Berserker's Greaves,Guardian's Hammer,Divine Sunderer,The Collector,Guardian Angel,Arcane Sweeper,Scopiest Weapons,Desecrator,,,0,12
NA1_5329698452,2025-07-21T09:17:36.437Z,22,11,Caitlyn,51,7,7,9,71546,35002,41606,11250,6,Infinity Edge,Galeforce,Mercury's Treads,Mortal Reminder,Phantom Dancer,Bloodthirster,Draw Your Sword,Self Destruct,Typhoon,,0,16
NA1_5329698452,2025-07-21T09:17:36.437Z,22,12,Sylas,517,15,6,7,110574,73009,71626,17100,1,Shield of Molten Stone,Dragonheart,Mirage Blade,Moonflair Spellblade,Rabadon's Deathcap,Seraph's Embrace,Doomsayer,Executioner,Shadow Runner,Mind to Matter,1,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,13,Rumble,68,11,7,10,87399,77128,51543,15750,2,Sorcerer's Shoes,Pyromancer's Cloak,Runecarver,Liandry's Anguish,Riftmaker,Rabadon's Deathcap,Infernal Conduit,Witchful Thinking,Scoped Weapons,Ice Cold,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,14,Varus,110,9,6,13,105272,73507,39469,17100,1,Rabadon's Deathcap,Nashor's Tooth,Night Harvester,Diamond-Tipped Spear,Rite Of Ruin,Wordless Promise,Jeweled Gauntlet,Dematerialize,Transmute: Gold,ADAPt,1,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,15,Kled,240,10,9,10,148248,59634,76187,15750,2,Guardian Angel,Plated Steelcaps,Reaper's Toll,Blade of The Ruined King,Darksteel Talons,Hemomancer's Helm,Omni Soul,Slap Around,Frost Wraith,Tank It Or Leave It,0,18
NA1_5329698452,2025-07-21T09:17:36.437Z,22,16,Shyvana,102,0,7,0,9031,8698,25650,5750,8,Guardian's Horn,Empyrean Promise,Titanic Hydra,Heartsteel,Ionian Boots of Lucidity,Arcane Sweeper,Dreadbringer,Buff Buddies,,,0,12
NA1_5329695183,2025-07-21T08:50:18.110Z,24,1,Kindred,203,11,6,1,67842,34509,26861,12925,5,Terminus,Guardian Angel,Reaper's Toll,Guinsoo's Rageblade,Blade of The Ruined King,The Golden Spatula,Transmute: Gold,Shadow Runner,Blade Waltz,Mystic Punch,0,16
NA1_5329695183,2025-07-21T08:50:18.110Z,24,2,Lux,99,8,4,11,72003,55092,24561,20060,1,Innervating Locket,Seraph's Embrace,Rabadon's Deathcap,Void Staff,Shadowflame,Sorcerer's Shoes,Transmute: Gold,ADAPt,Dematerialize,Jeweled Gauntlet,1,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,3,Urgot,6,4,8,3,38051,22869,57810,9520,6,Guardian's Horn,Plated Steelcaps,Titanic Hydra,Heartsteel,Overlord's Bloodmail,Warmog's Armor,Desecrator,Transmute: Gold,Draw Your Sword,Scopiest Weapons,0,15
NA1_5329695183,2025-07-21T08:50:18.110Z,24,4,Lucian,236,17,8,0,181668,55851,46683,15820,2,Black Cleaver,Hollow Radiance,Reaper's Toll,Essence Reaver,Navori Flickerblades,Infinity Edge,Tank It Or Leave It,Heavy Hitter,Jeweled Gauntlet,Master of Duality,0,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,5,Nami,267,2,5,17,24704,12573,43362,15750,2,Ardent Censer,Ionian Boots of Lucidity,Eleisa's Miracle,Redemption,Moonstone Renewer,Locket of the Iron Solari,Castle,First-Aid Kit,Circle of Death,Mad Scientist,0,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,6,Swain,50,1,7,10,26590,18209,35142,12805,5,Riftmaker,Sorcerer's Shoes,Runecarver,Rylai's Crystal Scepter,Eleisa's Miracle,Randuin's Omen,First-Aid Kit,Numb to Pain,Infernal Conduit,Fey Magic,0,16
NA1_5329695183,2025-07-21T08:50:18.110Z,24,7,Twitch,29,1,7,1,14252,8661,13177,6050,8,Malignance,Liandry's Anguish,Pyromancer's Cloak,Guardian's Hammer,Berserker's Greaves,Arcane Sweeper,Goredrink,Sacrifice: For Prismatic,Don't Chase,,0,12
NA1_5329695183,2025-07-21T08:50:18.110Z,24,8,Teemo,17,8,9,8,69395,39582,28123,16275,3,Liandry's Anguish,Rabadon's Deathcap,Runecarver,Malignance,Bloodletter's Curse,Night Harvester,Infernal Soul,Firefox,Trueshot Prodigy,Nesting Doll,0,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,9,Nasus,75,1,7,1,9857,7223,11492,6020,8,Night Harvester,Arcane Sweeper,,,,,Ice Cold,Sacrifice: For Prismatic,Stats!,,0,12
NA1_5329695183,2025-07-21T08:50:18.110Z,24,10,Shaco,35,4,7,4,19013,12766,18642,11050,6,Regicide,Arcane Sweeper,,,,,Tank Engine,Slap Around,Earthwake,Mystic Punch,0,15
NA1_5329695183,2025-07-21T08:50:18.110Z,24,11,Annie,1,16,10,1,56437,47596,32342,15950,4,Shadowflame,Detonation Orb,Liandry's Anguish,Malignance,Rabadon's Deathcap,Innervating Locket,ADAPt,Contract Killer,Parasitic Relationship,Eureka,0,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,12,JarvanIV,59,1,5,16,40086,29434,55624,14440,4,Mercury's Treads,Duskblade of Draktharr,Black Hole Gauntlet,Heartsteel,Eclipse,Sundered Sky,Castle,Typhoon,Goliath,Quantum Computing,0,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,13,Kalista,429,4,7,2,28510,12662,9955,7310,7,Hamstringer,Blade of The Ruined King,Guardian's Hammer,Mortal Reminder,Kraken Slayer,Berserker's Greaves,Shadow Runner,Sacrifice: For Prismatic,Trailblazer,,0,13
NA1_5329695183,2025-07-21T08:50:18.110Z,24,14,JarvanIV,59,2,7,3,12573,8296,13585,7250,7,Mercury's Treads,Guardian's Blade,Moonflair Spellblade,Heartsteel,Sunfire Aegis,Arcane Sweeper,Heavy Hitter,Sacrifice: For Prismatic,Desecrator,,0,13
NA1_5329695183,2025-07-21T08:50:18.110Z,24,15,Blitzcrank,53,19,4,4,73577,58382,33432,20160,1,Lich Bane,Sorcerer's Shoes,Decapitator,Rabadon's Deathcap,Shadowflame,Stormsurge,Tormentor,Dematerialize,Goliath,Accelerating Sorcery,1,18
NA1_5329695183,2025-07-21T08:50:18.110Z,24,16,Caitlyn,51,8,6,6,122194,36612,27120,13975,3,Rapid Firecannon,Berserker's Greaves,Hexbolt Companion,The Collector,Infinity Edge,Mortal Reminder,Executioner,Fallen Aegis,Fan the Hammer,Transmute: Chaos,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,1,Sion,14,0,4,1,9961,9955,18075,5750,8,Guardian's Horn,Heartsteel,Cloak of Starry Night,Arcane Sweeper,,,Dreadbringer,,,,0,9
NA1_5329689160,2025-07-21T08:22:01.615Z,26,2,Riven,92,14,5,8,172729,73407,83993,20250,2,Ravenous Hydra,Eclipse,Hemomancer's Helm,Sterak's Gage,Chempunk Chainsword,Black Cleaver,Dashing,Outlaw's Grit,Restless Restoration,Shadow Runner,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,3,Poppy,78,9,5,11,45825,45816,81649,18250,4,Heartsteel,Black Hole Gauntlet,Thornmail,Pyromancer's Cloak,Sunfire Aegis,Kaenic Rookern,Goliath,Extendo-Arm,Divine Intervention,Heavy Hitter,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,4,Twitch,29,11,11,9,103895,57294,42702,20250,4,Guinsoo's Rageblade,Yun Tal Wildarrows,Demon King's Crown,Infinity Edge,Runaan's Hurricane,Blade of The Ruined King,Tap Dancer,Combo Master,Oathsworn,Typhoon,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,5,Varus,110,11,5,2,195788,38126,29452,15250,5,Guardian's Hammer,Guinsoo's Rageblade,Reaper's Toll,Terminus,Blade of The Ruined King,Kraken Slayer,Dual Wield,Ethereal Weapon,Flashy,ADAPt,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,6,Kayn,141,3,8,7,76566,46711,31015,18250,5,Edge of Night,Opportunity,Regicide,Axiom Arc,Serpent's Fang,Hellfire Hatchet,Dashing,Thread the Needle,Apex Inventor,Parasitic Mutation,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,7,Pyke,555,15,6,5,47489,40561,38860,21500,3,Youmuu's Ghostblade,Voltaic Cyclosword,Duskblade of Draktharr,Hellfire Hatchet,Guardian's Dirk,Edge of Night,Transmute: Chaos,The Brutalizer,Bread And Jam,Blunt Force,0,18
NA1_5329689160,2025-07-21T08:22:01.615Z,26,8,Jax,24,3,7,3,35380,21808,22480,11500,6,Guardian's Blade,Blade of The Ruined King,Reaper's Toll,Trinity Force,Wit's End,Sundered Sky,Dual Wield,Oathsworn,Firebrand,,0,15
NA1_5329689160,2025-07-21T08:22:01.615Z,26,9,Maokai,57,1,7,6,19351,14450,33300,9500,7,Heartsteel,Cloak of Starry Night,Twin Mask,Sunfire Aegis,Arcane Sweeper,,Spirit Link,Deathtouch,,,0,13
NA1_5329689160,2025-07-21T08:22:01.615Z,26,10,Chogath,31,6,7,1,29502,19805,24159,9500,7,Guardian's Horn,Randuin's Omen,Cruelty,Sunfire Aegis,Heartsteel,Arcane Sweeper,Jeweled Gauntlet,Light Warden,,,0,13
